Application Number,InvoiceCode,TransactionID,PaidAmount,TransactionDate,Status
240110000000,NVS_240110009253_17112574910559,ZIC51850008682,1500,45376,Success
240110000000,NVS_240110010351_17112577447726,ZHMP1850019530,1000,45376,Success
240110000000,NVS_240110003948_17112579033332,ZIC51850024275,1500,45376,Success
240110000000,NVS_240110010495_17112588102636,ZIC51850060992,500,45376,Success
240110000000,NVS_240110010911_17112590943263,ZIC51850073157,1000,45376,Success
240110000000,NVS_240110011318_17112616305372,ZIC51850180647,1000,45376,Success
240110000000,NVS_240110011398_17112625762193,ZIC51850225402,1000,45376,Success
240110000000,NVS_240110011709_17112628129705,ZHMP1850234824,1000,45376,Success
240110000000,NVS_240110011314_17112635878227,ZIC51850266622,500,45376,Success
240110000000,NVS_240110012064_17112640710455,ZIC51850286310,2000,45376,Success
240110000000,NVS_240110011990_17112642174033,ZIC51850294587,2000,45376,Success
240110000000,NVS_240110011958_17112645790142,ZIC51850309447,1000,45376,Success
240110000000,NVS_240110012085_17112648671941,ZIC51850321802,1000,45376,Success
240110000000,NVS_240110012166_17112659241074,ZIC51850367519,1000,45376,Success
240110000000,NVS_240110010999_17112664810519,ZIC51850390095,2000,45376,Success
240110000000,NVS_240110011307_17112670369887,ZIC51850411772,1000,45376,Success
240110000000,NVS_240110012707_17112672121818,ZIC51850418703,1000,45376,Success
240110000000,NVS_240110012670_17112673682405,ZIC51850425018,1000,45376,Success
240110000000,NVS_240110013587_17112725692289,ZIC51850620752,2000,45376,Success
240110000000,NVS_240110010307_17112600680074,ZIC51850114820,500,45376,Success
240110000000,NVS_240110009639_17112602583161,ZIC51850124178,500,45376,Success
240110000000,NVS_240110002166_17112610536709,ZIC51850156726,1000,45376,Success
240110000000,NVS_240110011099_17112612899993,ZIC51850167763,500,45376,Success
240110000000,NVS_240110011134_17112622993722,ZIC51850210294,1500,45376,Success
240110000000,NVS_240110011803_17112627650608,ZIC51850231013,1000,45376,Success
240110000000,NVS_240110012039_17112637006614,ZIC51850271840,1500,45376,Success
240110000000,NVS_240110012442_17112664317188,ZIC51850387748,500,45376,Success
240110000000,NVS_240110010509_17112672201192,ZIC51850418942,500,45376,Success
240110000000,NVS_240110012471_17112678801898,ZCNB1850446134,500,45376,Success
240110000000,NVS_240110012131_17112682565334,ZIC51850461723,1000,45376,Success
240110000000,NVS_240110011727_17112682810541,ZIC51850461164,1000,45376,Success
240110000000,NVS_240110013170_17112692590971,ZIC51850498602,3000,45376,Success
240110000000,NVS_240110011939_17112700716017,ZIC51850530120,1000,45376,Success
240110000000,NVS_240110012804_17112708083429,ZIC51850556963,500,45376,Success
240110000000,NVS_240110011206_17112708447633,ZIC51850558074,1000,45376,Success
240110000000,NVS_240110013936_17112725262340,ZCNB1850619134,1000,45376,Success
240110000000,NVS_240110014174_17112736072603,ZIC51850656729,500,45376,Success
240110000000,NVS_240110014460_17112744581996,ZIC51850687572,1000,45376,Success
240110000000,NVS_240110014719_17112755117395,ZIC51850721377,3000,45376,Success
240110000000,NVS_240110015068_17112761240276,ZIC51850742143,500,45376,Success
240110000000,NVS_240110014881_17112760831793,ZIC51850740431,1000,45376,Success
240110000000,NVS_240110014961_17112762741879,ZIC51850746902,1500,45376,Success
240110000000,NVS_240110014780_17112769758970,ZIC51850774303,3000,45376,Success
240110000000,NVS_240110016524_17112838144481,ZIC51851017694,1000,45376,Success
240110000000,NVS_240110012794_17112685060944,ZIC51850469615,500,45376,Success
240110000000,NVS_240110013067_17112685699744,ZIC51850471795,500,45376,Success
240110000000,NVS_240110013330_17112690736352,ZIC51850490789,1000,45376,Success
240110000000,NVS_240110010000_17112692040949,ZIC51850496639,1500,45376,Success
240110000000,NVS_240110013183_17112697291776,ZIC51850516573,500,45376,Success
240110000000,NVS_240110013622_17112712383594,ZIC51850572580,500,45376,Success
240110000000,NVS_240110013494_17112712794782,ZIC51850573956,1500,45376,Success
240110000000,NVS_240110013098_17112714500859,ZIC51850581022,1000,45376,Success
240110000000,NVS_240110013250_17112736373681,ZIC51850658057,1000,45376,Success
240110000000,NVS_240110013407_17112761245437,ZIC51850742244,500,45376,Success
240110000000,NVS_240110014915_17112771061915,ZIC51850778150,500,45376,Success
240110000000,NVS_240110015271_17112773518449,ZIC51850786737,1000,45376,Success
240110000000,NVS_240110015001_17112775686378,ZIC51850796757,500,45376,Success
240110000000,NVS_240110003649_17112780164578,ZIC51850812380,1000,45376,Success
240110000000,NVS_240110015412_17112789400990,ZHMP1850842465,1000,45376,Success
240110000000,NVS_240110015232_17112789998373,ZIC51850842603,1000,45376,Success
240110000000,NVS_240110012841_17112811479838,ZIC51850913200,1000,45376,Success
240110000000,NVS_240110016017_17112821387234,ZIC51850944243,500,45376,Success
240110000000,NVS_240110016265_17112831685786,ZIC51850995836,2000,45376,Success
240110000000,NVS_240110016205_17112838925195,ZIC51851021938,1000,45376,Success
240110000000,NVS_240110016526_17112842707938,ZIC51851033111,1000,45376,Success
240110000000,NVS_240110016694_17112848347502,ZIC51851053062,1000,45376,Success
240110000000,NVS_240110016655_17112848283288,ZIC51851052919,1000,45376,Success
240110000000,NVS_240110016791_17112860534825,ZIC51851095568,500,45376,Success
240110000000,NVS_240110016890_17112863985102,ZHMP1851109100,1000,45376,Success
240110000000,NVS_240110014656_17112772152402,ZIC51850782534,500,45376,Success
240110000000,NVS_240110012719_17112791572684,ZIC51850847787,500,45376,Success
240110000000,NVS_240110015632_17112803108054,ZIC51850885841,500,45376,Success
240110000000,NVS_240110015425_17112808401581,ZIC51850903883,500,45376,Success
240110000000,NVS_240110015832_17112822952180,ZIC51850950875,1000,45376,Success
240110000000,NVS_240110016003_17112837609127,ZIC51851016323,2000,45376,Success
240110000000,NVS_240110016289_17112840694001,ZIC51851026097,500,45376,Success
240110000000,NVS_240110016316_17112847530421,ZIC51851050617,500,45376,Success
240110000000,NVS_240110010425_17112856608784,ZIC51851081964,1000,45376,Success
240110000000,NVS_240110013721_17112862054376,ZIC51851101550,1000,45376,Success
240110000000,NVS_240110017012_17112882222580,ZIC51851176466,500,45376,Success
240110000000,NVS_240110015292_17112915728319,ZIC51851310265,1000,45376,Success
240110000000,NVS_240110017670_17112936868346,ZIC51851381171,1000,45376,Success
240110000000,NVS_240110017629_17112942619301,ZIC51851400531,1000,45376,Success
240110000000,NVS_240110018141_17112945768103,ZIC51851412209,1000,45376,Success
240110000000,NVS_240110017173_17112947471666,ZIC51851421510,1500,45376,Success
240110000000,NVS_240110018404_17112953372720,ZIC51851439058,1000,45376,Success
240110000000,NVS_240110018467_17112972638672,ZIC51851545442,500,45376,Success
240110000000,NVS_240110018755_17112982778855,ZIC51851572143,1000,45376,Success
240110000000,NVS_240110018854_17113003962665,ZIC51851664655,1000,45376,Success
240110000000,NVS_240110019018_17113042684168,ZIC51851798352,1000,45376,Success
240110000000,NVS_240110018089_17112966503602,ZIC51851498141,1000,45376,Success
240110000000,NVS_240110017575_17112918244392,ZIC51851314081,1000,45376,Success
240110000000,NVS_240110017864_17112927339920,ZIC51851346689,1000,45376,Success
240110000000,NVS_240110017781_17112930264820,ZIC51851357369,1000,45376,Success
240110000000,NVS_240110017670_17112930897232,ZIC51851359863,1000,45376,Success
240110000000,NVS_240110017904_17112931270182,ZIC51851360936,1000,45376,Success
240110000000,NVS_240110018495_17112964834136,ZIC51851491198,1000,45376,Success
240110000000,NVS_240110018682_17112985395647,ZIC51851584253,1000,45376,Success
240110000000,NVS_240110019152_17112997022207,ZIC51851635754,2000,45376,Success
240110000000,NVS_240110019133_17113005635325,ZIC51851671324,500,45376,Success
240110000000,NVS_240110015755_17113018061049,ZIC51851722687,1000,45376,Success
240110000000,NVS_240110019287_17113020296368,ZIC51851732179,1500,45376,Success
240110000000,NVS_240110014499_17113034561897,ZIC51851779310,2000,45376,Success
240110000000,NVS_240110018858_17113014906469,ZIC51851712949,1000,45376,Success
240110000000,NVS_240110007508_17112171552640,ZIC51849368520,1000,45375,Success
240110000000,NVS_240110007190_17112147632039,ZIC51849284317,500,45375,Success
240110000000,NVS_240110000305_17111736715654,ZIC51847545623,1000,45375,Success
240110000000,NVS_240110000630_17111775543348,ZIC51847745497,500,45375,Success
240110000000,NVS_240110000791_17111795472985,ZIC51847848380,1000,45375,Success
240110000000,NVS_240110001997_17111930708684,ZIC51848414171,500,45375,Success
240110000000,NVS_240110002913_17111956429406,ZIC51848511522,1000,45375,Success
240110000000,NVS_240110000852_17111957380388,ZIC51848515181,500,45375,Success
240110000000,NVS_240110000975_17111961970388,ZIC51848533024,1500,45375,Success
240110000000,NVS_240110001038_17111810204839,ZIC51847918472,1000,45375,Success
240110000000,NVS_240110001280_17111845227060,ZIC51848073361,1500,45375,Success
240110000000,NVS_240110001311_17111849269965,ZIC51848091636,500,45375,Success
240110000000,NVS_240110001423_17111867284664,ZIC51848165414,1500,45375,Success
240110000000,NVS_240110001507_17111872428000,ZIC51848187764,500,45375,Success
240110000000,NVS_240110001597_17111884289161,ZIC51848232494,1500,45375,Success
240110000000,NVS_240110001830_17111913975223,ZIC51848350478,2000,45375,Success
240110000000,NVS_240110002110_17111932093853,ZIC51848418967,2000,45375,Success
240110000000,NVS_240110002284_17111953669592,ZIC51848502046,1000,45375,Success
240110000000,NVS_240110002263_17111954948641,ZIC51848506491,2000,45375,Success
240110000000,NVS_240110002689_17111958902793,ZIC51848520875,500,45375,Success
240110000000,NVS_240110003428_17111974617756,ZIC51848583668,1000,45375,Success
240110000000,NVS_240110003255_17111984652150,ZIC51848622404,500,45375,Success
240110000000,NVS_240110003364_17111984347539,ZIC51848624267,1500,45375,Success
240110000000,NVS_240110003684_17112000242666,ZHMP1848682945,3000,45375,Success
240110000000,NVS_240110003746_17112011143066,ZIC51848722964,1000,45375,Success
240110000000,NVS_240110004491_17112027673757,ZIC51848793801,500,45375,Success
240110000000,NVS_240110004427_17112032880440,ZIC51848808381,1000,45375,Success
240110000000,NVS_240110003796_17112020589754,ZHMP1848763255,3000,45375,Success
240110000000,NVS_240110004549_17112047145228,ZIC51848865871,2000,45375,Success
240110000000,NVS_240110004602_17112047683937,ZIC51848866438,2000,45375,Success
240110000000,NVS_240110004997_17112048540845,ZIC51848869765,1000,45375,Success
240110000000,NVS_240110004386_17112025723534,ZIC51848784589,500,45375,Success
240110000000,NVS_240110003287_17111985656237,ZIC51848625727,1000,45375,Success
240110000000,NVS_240110003542_17111988288238,ZIC51848636111,2000,45375,Success
240110000000,NVS_240110003707_17111993477606,ZIC51848655106,2000,45375,Success
240110000000,NVS_240110003683_17111994167470,ZIC51848657630,1000,45375,Success
240110000000,NVS_240110004093_17112010090259,ZIC51848718611,500,45375,Success
240110000000,NVS_240110004136_17112015965592,ZIC51848741507,500,45375,Success
240110000000,NVS_240110003970_17112017764004,ZIC51848748520,1000,45375,Success
240110000000,NVS_240110001879_17111927264527,ZIC51848402767,1000,45375,Success
240110000000,NVS_240110002546_17111945005206,ZIC51848468306,500,45375,Success
240110000000,NVS_240110003584_17111989515646,ZIC51848641147,1000,45375,Success
240110000000,NVS_240110004404_17112020610441,ZIC51848759332,2000,45375,Success
240110000000,NVS_240110004676_17112036697064,ZIC51848823707,2000,45375,Success
240110000000,NVS_240110003850_17112032209282,ZIC51848808892,1000,45375,Success
240110000000,NVS_240110004373_17112054324497,ZHMP1848895564,500,45375,Success
240110000000,NVS_240110004025_17112065925125,ZIC51848935863,500,45375,Success
240110000000,NVS_240110004763_17112042003136,ZIC51848844308,1000,45375,Success
240110000000,NVS_240110005245_17112060285711,ZIC51848913550,1000,45375,Success
240110000000,NVS_240110006445_17112107932336,ZIC51849107232,2000,45375,Success
240110000000,NVS_240110003933_17112129652116,ZIC51849206441,500,45375,Success
240110000000,NVS_240110005670_17112104675212,ZIC51849091323,1000,45375,Success
240110000000,NVS_240110005909_17112088749060,ZIC51849017741,3000,45375,Success
240110000000,NVS_240110005556_17112079141356,ZIC51848983613,2000,45375,Success
240110000000,NVS_240110004493_17112085734507,ZIC51849006781,2000,45375,Success
240110000000,NVS_240110004210_17112047094818,ZIC51848865150,1000,45375,Success
240110000000,NVS_240110002165_17112119279483,ZIC51849159253,1000,45375,Success
240110000000,NVS_240110006426_17112122515554,ZIC51849174314,2000,45375,Success
240110000000,NVS_240110006709_17112123423511,ZIC51849178863,2500,45375,Success
240110000000,NVS_240110001768_17112126326535,ZIC51849192868,1000,45375,Success
240110000000,NVS_240110006086_17112134884854,ZIC51849229839,500,45375,Success
240110000000,NVS_240110006866_17112135432041,ZIC51849231642,1000,45375,Success
240110000000,NVS_240110006095_17112142832428,ZIC51849264912,1000,45375,Success
240110000000,NVS_240110005963_17112096949130,ZIC51849056778,1500,45375,Success
240110000000,NVS_240110005824_17112119568020,ZIC51849160947,1000,45375,Success
240110000000,NVS_240110007525_17112165605596,ZIC51849356529,500,45375,Success
240110000000,NVS_240110025196_17113677647563,ZIC51853240294,1000,45377,Success
240110000000,NVS_240110017112_17112893019804,ZIC51851217035,1000,45377,Success
240110000000,NVS_240110019770_17113055303810,ZIC51851826664,2000,45377,Success
240110000000,NVS_240110019887_17113074333550,ZIC51851860681,1000,45377,Success
240110000000,NVS_240110017279_17113085727840,ZIC51851877029,1000,45377,Success
240110000000,NVS_240110020223_17113239621655,ZIC51851973333,1000,45377,Success
240110000000,NVS_240110021084_17113395451132,ZIC51852250981,1000,45377,Success
240110000000,NVS_240110020211_17113224013994,ZHMP1851965376,500,45377,Success
240110000000,NVS_240110020319_17113298989426,ZIC51852020572,2000,45377,Success
240110000000,NVS_240110020452_17113324433162,ZIC51852056924,1000,45377,Success
240110000000,NVS_240110020580_17113365521353,ZIC51852155368,500,45377,Success
240110000000,NVS_240110020895_17113373877243,ZHMP1852180587,500,45377,Success
240110000000,NVS_240110019193_17113374868117,ZIC51852182508,1000,45377,Success
240110000000,NVS_240110020932_17113384306407,ZIC51852213616,1000,45377,Success
240110000000,NVS_240110015492_17113400084862,ZIC51852266874,1000,45377,Success
240110000000,NVS_240110021673_17113464680194,ZIC51852511248,500,45377,Success
240110000000,NVS_240110022358_17113482250210,ZIC51852579269,1000,45377,Success
240110000000,NVS_240110022087_17113483467680,ZIC51852584769,500,45377,Success
240110000000,NVS_240110022431_17113496920180,ZIC51852637680,1000,45377,Success
240110000000,NVS_240110023841_17113606970074,ZIC51853014371,500,45377,Success
240110000000,NVS_240110005616_17113360778661,ZIC51852142298,2000,45377,Success
240110000000,NVS_240110020968_17113391296356,ZIC51852236098,500,45377,Success
240110000000,NVS_240110021015_17113404242131,ZIC51852281315,1000,45377,Success
240110000000,NVS_240110021471_17113421767238,ZIC51852342817,500,45377,Success
240110000000,NVS_240110021455_17113427684497,ZIC51852365207,2000,45377,Success
240110000000,NVS_240110012882_17113452356430,ZIC51852461841,500,45377,Success
240110000000,NVS_240110021835_17113459137601,ZIC51852488463,500,45377,Success
240110000000,NVS_240110008329_17113465028021,ZIC51852512023,500,45377,Success
240110000000,NVS_240110022064_17113465741994,ZIC51852514799,500,45377,Success
240110000000,NVS_240110021837_17113473417168,ZIC51852545292,1500,45377,Success
240110000000,NVS_240110022175_17113497744812,ZHMP1852640270,1500,45377,Success
240110000000,NVS_240110022171_17113505334553,ZIC51852668401,1000,45377,Success
240110000000,NVS_240110022171_17113497428412,ZIC51852638860,1000,45377,Success
240110000000,NVS_240110017154_17113509697642,ZIC51852685017,1000,45377,Success
240110000000,NVS_240110022944_17113512395835,ZIC51852696014,500,45377,Success
240110000000,NVS_240110022536_17113518797156,ZIC51852719638,1000,45377,Success
240110000000,NVS_240110022825_17113536915137,ZIC51852784148,1500,45377,Success
240110000000,NVS_240110023391_17113538286278,ZIC51852788780,2000,45377,Success
240110000000,NVS_240110021172_17113546171186,ZIC51852816356,500,45377,Success
240110000000,NVS_240110023385_17113556955012,ZHMP1852853932,1000,45377,Success
240110000000,NVS_240110023692_17113569754751,ZIC51852897010,500,45377,Success
240110000000,NVS_240110023953_17113600404409,ZIC51852993822,500,45377,Success
240110000000,NVS_240110024126_17113612452400,ZIC51853031241,1000,45377,Success
240110000000,NVS_240110024347_17113612744276,ZIC51853032215,1000,45377,Success
240110000000,NVS_240110023850_17113625709195,ZIC51853072371,2000,45377,Success
240110000000,NVS_240110018918_17113629031117,ZIC51853084403,1000,45377,Success
240110000000,NVS_240110017733_17113551944142,ZIC51852835554,1500,45377,Success
240110000000,NVS_240110021749_17113553842903,ZIC51852841922,1000,45377,Success
240110000000,NVS_240110023502_17113557588621,ZIC51852854494,1000,45377,Success
240110000000,NVS_240110022952_17113559801750,ZIC51852861912,1000,45377,Success
240110000000,NVS_240110023710_17113569483985,ZIC51852894930,1500,45377,Success
240110000000,NVS_240110023693_17113576537625,ZIC51852926376,1000,45377,Success
240110000000,NVS_240110023844_17113582794249,ZIC51852938275,500,45377,Success
240110000000,NVS_240110019052_17113589650466,ZIC51852959780,2000,45377,Success
240110000000,NVS_240110020167_17113599716632,ZIC51852992712,1000,45377,Success
240110000000,NVS_240110024430_17113609614844,ZIC51853022563,1000,45377,Success
240110000000,NVS_240110024242_17113609523527,ZHMP1853024058,1000,45377,Success
240110000000,NVS_240110024486_17113619998483,ZIC51853054544,500,45377,Success
240110000000,NVS_240110024284_17113625878761,ZIC51853073270,1000,45377,Success
240110000000,NVS_240110023426_17113546650713,ZIC51852817933,1000,45377,Success
240110000000,NVS_240110023461_17113652940817,ZIC51853166208,1000,45377,Success
240110000000,NVS_240110024892_17113657073983,ZIC51853176272,1000,45377,Success
240110000000,NVS_240110024744_17113698168106,ZIC51853305599,1000,45377,Success
240110000000,NVS_240110025542_17113704538177,ZIC51853325106,1000,45377,Success
240110000000,NVS_240110025274_17113707726964,ZIC51853335689,500,45377,Success
240110000000,NVS_240110025958_17113722498338,ZIC51853384340,500,45377,Success
240110000000,NVS_240110026066_17113739473628,ZIC51853441304,500,45377,Success
240110000000,NVS_240110025209_17113685707685,ZIC51853265823,1000,45377,Success
240110000000,NVS_240110022606_17113506590221,ZIC51852674881,1500,45377,Success
240110000000,NVS_240110021006_17113540403261,ZIC51852797896,2000,45377,Success
240110000000,NVS_240110023060_17113561098468,ZIC51852866433,1000,45377,Success
240110000000,NVS_240110023137_17113568991458,ZIC51852893555,500,45377,Success
240110000000,NVS_240110023857_17113571873107,ZIC51852902780,500,45377,Success
240110000000,NVS_240110019380_17113633848910,ZIC51853101562,1000,45377,Success
240110000000,NVS_240110018648_17113636015677,ZIC51853108845,1000,45377,Success
240110000000,NVS_240110022756_17113636897581,ZIC51853114499,1000,45377,Success
240110000000,NVS_240110024597_17113639278192,ZIC51853119648,500,45377,Success
240110000000,NVS_240110016941_17113644362707,ZIC51853135188,500,45377,Success
240110000000,NVS_240110024936_17113655308232,ZIC51853170344,1000,45377,Success
240110000000,NVS_240110016564_17113663000342,ZIC51853194931,500,45377,Success
240110000000,NVS_240110019563_17113673054251,ZIC51853225916,500,45377,Success
240110000000,NVS_240110025184_17113686385959,ZIC51853268021,1000,45377,Success
240110000000,NVS_240110025609_17113705189061,ZIC51853326861,1000,45377,Success
240110000000,NVS_240110021754_17113729092034,ZIC51853405694,3000,45377,Success
240110000000,NVS_240110026233_17113751886670,ZIC51853485386,500,45377,Success
240110000000,NVS_240110018819_17113756281700,ZIC51853501619,500,45377,Success
240110000000,NVS_240110026386_17113757951833,ZIC51853507318,1500,45377,Success
240110000000,NVS_240110026234_17113759165595,ZIC51853511894,500,45377,Success
240110000000,NVS_240110026806_17113781515274,ZIC51853594129,500,45377,Success
240110000000,NVS_240110025356_17113782636273,ZIC51853598849,1000,45377,Success
240110000000,NVS_240110026894_17113788822243,ZIC51853619777,1000,45377,Success
240110000000,NVS_240110027009_17113789194806,ZIC51853620649,1000,45377,Success
240110000000,NVS_240110026733_17113789468540,ZIC51853621582,3000,45377,Success
240110000000,NVS_240110026192_17113769995435,ZIC51853553120,1000,45377,Success
240110000000,NVS_240110026187_17113745375036,ZIC51853462302,1000,45377,Success
240110000000,NVS_240110026214_17113749395186,ZIC51853476467,500,45377,Success
240110000000,NVS_240110026124_17113751983943,ZIC51853486011,500,45377,Success
240110000000,NVS_240110023781_17113634493213,ZIC51853103632,1000,45377,Success
240110000000,NVS_240110021747_17113679052891,ZIC51853247438,1500,45377,Success
240110000000,NVS_240110025295_17113680936175,ZIC51853251225,500,45377,Success
240110000000,NVS_240110025648_17113732199396,ZIC51853417055,1000,45377,Success
240110000000,NVS_240110025948_17113736570239,ZIC51853431350,500,45377,Success
240110000000,NVS_240110025942_17113738344376,ZIC51853438363,1000,45377,Success
240110000000,NVS_240110026132_17113742382355,ZIC51853451812,500,45377,Success
240110000000,NVS_240110021836_17113756198772,ZIC51853501630,500,45377,Success
240110000000,NVS_240110014059_17113768220144,ZHMP1853546221,500,45377,Success
240110000000,NVS_240110026406_17113779773455,ZIC51853589255,1000,45377,Success
240110000000,NVS_240110026666_17113783703157,ZIC51853608036,1500,45377,Success
240110000000,NVS_240110005372_17113787327302,ZIC51853614521,1000,45377,Success
240110000000,NVS_240110026842_17113790730005,ZIC51853640672,500,45377,Success
240110000000,NVS_240110004489_17113804285731,ZIC51853671757,500,45377,Success
240110000000,NVS_240110027489_17113850238685,ZIC51853867292,500,45377,Success
240110000000,NVS_240110027619_17113855253865,ZIC51853889305,1000,45377,Success
240110000000,NVS_240110027434_17113856319282,ZIC51853901959,1000,45377,Success
240110000000,NVS_240110027794_17113872529987,ZIC51853963190,500,45377,Success
240110000000,NVS_240110007630_17113875318582,ZIC51853980746,500,45377,Success
240110000000,NVS_240110026572_17113879656189,ZIC51853991928,3000,45377,Success
240110000000,NVS_240110019766_17113893018392,ZIC51854045089,500,45377,Success
240110000000,NVS_240110028195_17113901765598,ZIC51854068495,500,45377,Success
240110000000,NVS_240110027948_17113884559820,ZIC51854012044,1000,45377,Success
240110000000,NVS_240110017273_17113796076987,ZIC51853644537,1000,45377,Success
240110000000,NVS_240110026255_17113809623664,ZIC51853691995,1000,45377,Success
240110000000,NVS_240110027250_17113817123194,ZIC51853715415,1500,45377,Success
240110000000,NVS_240110027139_17113826568018,ZIC51853762575,1000,45377,Success
240110000000,NVS_240110004791_17113827423972,ZIC51853766414,2000,45377,Success
240110000000,NVS_240110027668_17113839491344,ZIC51853818495,2000,45377,Success
240110000000,NVS_240110027495_17113842923793,ZIC51853843049,1000,45377,Success
240110000000,NVS_240110028055_17113871921183,ZIC51853970450,1000,45377,Success
240110000000,NVS_240110028232_17113891667724,ZIC51854041587,500,45377,Success
240110000000,NVS_240110027720_17113903840685,ZIC51854073053,1000,45377,Success
240110000000,NVS_240110025910_17113753361941,ZIC51853490655,500,45377,Success
240110000000,NVS_240110028237_17113918282461,ZIC51854105585,500,45378,Success
240110000000,NVS_240110028603_17113936304879,ZIC51854136724,500,45378,Success
240110000000,NVS_240110024067_17114219164759,ZIC51854415155,500,45378,Success
240110000000,NVS_240110029461_17114227632620,ZIC51854439376,1000,45378,Success
240110000000,NVS_240110029723_17114246462328,ZIC51854501014,500,45378,Success
240110000000,NVS_240110029804_17114264774280,ZIC51854570622,1000,45378,Success
240110000000,NVS_240110029682_17114272480777,ZIC51854599993,1000,45378,Success
240110000000,NVS_240110030189_17114281735529,ZHMP1854643061,500,45378,Success
240110000000,NVS_240110018323_17114287330346,ZIC51854663303,1500,45378,Success
240110000000,NVS_240110029652_17114285938331,ZIC51854661760,1000,45378,Success
240110000000,NVS_240110030376_17114288077005,ZIC51854666982,500,45378,Success
240110000000,NVS_240110016913_17114289196709,ZIC51854672967,1000,45378,Success
240110000000,NVS_240110030592_17114293095312,ZIC51854691542,500,45378,Success
240110000000,NVS_240110000864_17114298073144,ZIC51854715049,1000,45378,Success
240110000000,NVS_240110030641_17114298757412,ZIC51854718160,1000,45378,Success
240110000000,NVS_240110030028_17114299489622,ZIC51854720201,2000,45378,Success
240110000000,NVS_240110009059_17114302557719,ZIC51854734891,2000,45378,Success
240110000000,NVS_240110030914_17114303652526,ZIC51854739906,500,45378,Success
240110000000,NVS_240110001511_17114304113565,ZIC51854742328,1000,45378,Success
240110000000,NVS_240110030864_17114307345043,ZIC51854758166,1500,45378,Success
240110000000,NVS_240110030870_17114307746465,ZIC51854760955,3000,45378,Success
240110000000,NVS_240110014239_17114308018874,ZIC51854761828,500,45378,Success
240110000000,NVS_240110030823_17114308805127,ZIC51854764986,1500,45378,Success
240110000000,NVS_240110026651_17114312133889,ZIC51854782026,1500,45378,Success
240110000000,NVS_240110006133_17114317443823,ZIC51854809291,1000,45378,Success
240110000000,NVS_240110031500_17114319722845,ZIC51854820828,500,45378,Success
240110000000,NVS_240110019907_17114320390798,ZIC51854824673,1000,45378,Success
240110000000,NVS_240110030911_17114319720932,ZIC51854819830,1000,45378,Success
240110000000,NVS_240110024434_17114323364765,ZIC51854839441,500,45378,Success
240110000000,NVS_240110031973_17114334866646,ZIC51854900572,2000,45378,Success
240110000000,NVS_240110031504_17114336674170,ZIC51854909535,1500,45378,Success
240110000000,NVS_240110032002_17114338634746,ZIC51854919849,1500,45378,Success
240110000000,NVS_240110031577_17114339109230,ZIC51854924278,1000,45378,Success
240110000000,NVS_240110032155_17114342833095,ZIC51854942410,3000,45378,Success
240110000000,NVS_240110031867_17114344577002,ZIC51854951482,500,45378,Success
240110000000,NVS_240110032173_17114346204616,ZIC51854960183,1500,45378,Success
